watch_id,user_id,content_id,watch_time_minutes,watch_date,device
W16077,339,s2998,96,2025-05-01,TV
W16078,1936,s8685,35,2025-05-14,Tablet
W16079,840,s5117,37,2026-02-18,Tablet
W16080,25,s3181,147,2025-07-16,Mobile
W16081,502,s2442,121,2025-04-23,TV
W16082,1052,s6396,73,2025-11-17,Laptop
W16083,1617,s4138,140,2025-11-29,Tablet
W16084,1554,s7321,61,2025-09-18,TV
W16085,192,s3304,94,2026-01-03,Tablet
W16086,1807,s8161,169,2025-12-07,Tablet
W16087,1554,s2847,163,2025-11-13,Laptop
W16088,1061,s1977,81,2025-09-01,Laptop
W16089,1108,s7196,77,2025-03-26,Tablet
W16090,706,s5877,179,2025-03-14,Laptop
W16091,1732,s7141,32,2025-05-12,Laptop
W16092,826,s5639,31,2025-08-08,Laptop
W16093,896,s3962,161,2025-05-21,Laptop
W16094,1105,s4286,76,2025-10-29,Mobile
W16095,1555,s365,67,2025-07-23,Tablet
W16096,678,s7748,150,2025-10-24,TV
W16097,756,s8149,100,2025-04-14,Tablet
W16098,1901,s4059,114,2025-04-26,Laptop
W16099,981,s257,42,2025-08-01,Mobile
W16100,1396,s6269,131,2025-09-23,Tablet
W16101,1616,s5787,15,2026-01-20,Laptop
W16102,1517,s5786,62,2026-01-05,Tablet
W16103,629,s4571,99,2025-06-28,TV
W16104,607,s1523,47,2025-07-11,TV
W16105,687,s6005,148,2025-09-18,Laptop
W16106,1183,s4015,66,2025-04-28,Laptop
W16107,1094,s2585,130,2025-05-09,TV
W16108,358,s5202,34,2025-11-21,Laptop
W16109,1964,s7573,28,2025-08-15,Tablet
W16110,1588,s5964,102,2026-01-13,Laptop
W16111,1800,s8452,18,2025-11-20,Tablet
W16112,71,s2805,155,2025-12-18,Tablet
W16113,567,s891,15,2025-04-17,Mobile
W16114,1084,s5127,54,2025-03-22,Mobile
W16115,311,s2583,52,2025-09-05,Laptop
W16116,979,s3535,38,2025-04-30,Tablet
W16117,58,s7551,104,2025-04-16,Laptop
W16118,1997,s8710,130,2025-06-21,Mobile
W16119,1794,s1172,156,2025-08-15,Tablet
W16120,1111,s791,19,2025-10-16,Mobile
W16121,522,s1704,140,2025-07-06,Tablet
W16122,1354,s7540,67,2026-01-18,Laptop
W16123,620,s1490,18,2025-11-11,Tablet
W16124,1160,s6461,146,2025-09-27,TV
W16125,1790,s6530,79,2025-07-24,TV
W16126,156,s2040,93,2025-08-24,Laptop
W16127,707,s5975,138,2025-05-30,Tablet
W16128,1790,s6938,145,2025-11-19,Tablet
W16129,564,s5419,96,2026-02-10,Tablet
W16130,1021,s1422,37,2025-10-28,Tablet
W16131,119,s6640,97,2025-05-14,Tablet
W16132,954,s290,166,2025-09-29,Laptop
W16133,908,s8016,125,2025-09-02,Laptop
W16134,318,s3820,13,2025-07-02,Tablet
W16135,1833,s4273,108,2025-06-18,TV
W16136,54,s5109,53,2025-09-25,Tablet
W16137,632,s3348,99,2026-01-29,TV
W16138,52,s4482,148,2026-02-19,Tablet
W16139,1315,s4450,46,2025-07-12,Laptop
W16140,760,s861,151,2025-07-11,Tablet
W16141,98,s3233,129,2025-07-06,TV
W16142,1916,s2725,159,2025-10-02,Tablet
W16143,379,s8505,167,2025-12-30,Laptop
W16144,284,s1596,69,2025-04-29,Tablet
W16145,534,s2326,67,2025-04-29,Mobile
W16146,905,s2192,132,2026-01-11,TV
W16147,145,s170,153,2025-11-02,Laptop
W16148,970,s1957,145,2025-12-12,Mobile
W16149,282,s727,75,2025-11-27,Mobile
W16150,1659,s7538,124,2026-01-10,Tablet
W16151,936,s1129,177,2025-09-30,Tablet
W16152,1541,s1880,82,2025-05-16,Mobile
W16153,722,s1608,113,2025-10-30,Tablet
W16154,1465,s6691,140,2025-05-30,Laptop
W16155,761,s6679,11,2025-07-16,Tablet
W16156,506,s200,130,2025-09-12,Laptop
W16157,1039,s4495,172,2025-11-24,Laptop
W16158,460,s8701,134,2025-08-13,Laptop
W16159,1137,s4404,48,2025-11-28,TV
W16160,331,s2130,91,2025-12-12,TV
W16161,1820,s8457,57,2025-03-19,Laptop
W16162,978,s1639,122,2025-04-06,Tablet
W16163,1480,s8297,140,2025-10-24,TV
W16164,644,s2132,52,2025-06-10,Tablet
W16165,1345,s8264,59,2025-03-18,TV
W16166,1796,s1385,80,2025-05-25,TV
W16167,774,s138,11,2025-12-15,TV
W16168,1660,s5725,79,2025-06-08,Tablet
W16169,432,s1419,155,2025-03-21,Tablet
W16170,965,s3401,14,2025-07-24,Mobile
W16171,896,s4846,40,2025-04-15,TV
W16172,1227,s2977,33,2025-07-26,Laptop
W16173,1868,s3120,61,2026-02-15,TV
W16174,750,s5319,125,2025-04-13,Mobile
W16175,1953,s429,26,2025-05-22,Tablet
W16176,1565,s5821,128,2025-04-23,Tablet
W16177,1694,s4086,85,2026-03-02,Mobile
W16178,1097,s5456,44,2025-12-23,Laptop
W16179,1778,s1800,56,2025-10-13,Mobile
W16180,500,s5290,45,2025-05-19,TV
W16181,506,s5624,52,2026-02-26,Tablet
W16182,1826,s1479,64,2025-10-19,TV
W16183,1334,s1076,128,2025-08-29,Mobile
W16184,218,s2193,131,2025-04-21,Tablet
W16185,1929,s6896,81,2025-03-26,Mobile
W16186,1660,s6102,19,2025-12-25,Tablet
W16187,1727,s3625,76,2025-09-24,Laptop
W16188,1763,s1984,22,2025-09-04,Laptop
W16189,516,s2906,180,2025-09-18,Laptop
W16190,1200,s1767,85,2026-02-02,Tablet
W16191,1497,s201,78,2025-04-21,TV
W16192,1746,s2104,105,2026-01-23,Mobile
W16193,674,s8603,63,2025-12-16,Laptop
W16194,1691,s5061,177,2025-07-18,Tablet
W16195,475,s3062,117,2025-04-11,Tablet
W16196,140,s1042,110,2025-05-01,Mobile
W16197,1373,s5155,116,2025-05-01,TV
W16198,802,s2871,24,2025-10-27,Laptop
W16199,635,s6863,153,2025-04-28,TV
W16200,1393,s1750,128,2025-07-07,Laptop
W16201,1218,s3898,80,2025-06-24,Mobile
W16202,908,s231,126,2026-01-29,Tablet
W16203,1379,s2872,52,2025-08-11,Tablet
W16204,190,s3244,28,2025-04-23,Mobile
W16205,1147,s2408,169,2025-09-11,Tablet
W16206,231,s6357,97,2025-12-01,Mobile
W16207,885,s5042,164,2025-06-28,Mobile
W16208,704,s1279,36,2025-04-20,TV
W16209,1318,s5398,164,2025-05-04,Mobile
W16210,1011,s1915,83,2025-12-17,Tablet
W16211,86,s5857,107,2025-10-05,Tablet
W16212,1092,s7263,103,2025-06-22,Laptop
W16213,121,s48,140,2025-09-14,Laptop
W16214,1341,s2532,175,2025-05-04,Tablet
W16215,863,s1094,136,2025-06-23,TV
W16216,532,s6148,166,2025-09-07,TV
W16217,1772,s7364,10,2025-12-22,Mobile
W16218,1913,s3592,100,2025-04-05,TV
W16219,705,s91,114,2026-03-05,TV
W16220,1944,s2785,135,2025-09-18,Laptop
W16221,264,s7925,45,2025-08-24,TV
W16222,1330,s4343,86,2026-02-04,TV
W16223,267,s7590,78,2026-02-24,Laptop
W16224,1486,s1123,51,2025-05-29,TV
W16225,470,s7915,156,2025-11-24,Mobile
W16226,291,s8485,11,2026-02-03,Tablet
W16227,424,s6761,102,2025-08-18,Laptop
W16228,242,s3176,75,2026-01-20,Mobile
W16229,760,s2719,25,2025-09-23,Tablet
W16230,502,s2972,89,2026-03-07,Laptop
W16231,543,s7649,80,2025-12-12,Mobile
W16232,552,s2265,144,2025-03-22,Tablet
W16233,1259,s2739,63,2025-06-03,Tablet
W16234,720,s8035,10,2025-08-19,Tablet
W16235,105,s4432,143,2025-06-19,Tablet
W16236,1874,s3614,155,2025-06-24,Mobile
W16237,281,s5309,52,2026-01-21,Mobile
W16238,666,s7453,162,2026-01-25,Tablet
W16239,137,s7065,111,2026-03-09,Mobile
W16240,1385,s8664,35,2025-05-04,Mobile
W16241,968,s3261,156,2025-07-17,Laptop
W16242,679,s5436,115,2025-12-08,Laptop
W16243,1299,s4546,15,2025-05-23,Laptop
W16244,256,s8443,145,2025-07-26,Laptop
W16245,358,s8081,92,2025-07-08,TV
W16246,1856,s8269,60,2025-09-04,Tablet
W16247,886,s7528,78,2025-11-12,TV
W16248,213,s3781,80,2026-01-11,Mobile
W16249,970,s27,86,2025-11-23,TV
W16250,1188,s1978,77,2025-06-29,Mobile
W16251,841,s2387,78,2026-01-17,TV
W16252,688,s6658,111,2026-01-19,Tablet
W16253,864,s7391,42,2026-02-19,Tablet
W16254,498,s907,110,2026-03-02,Tablet
W16255,1855,s5386,110,2025-09-13,TV
W16256,490,s2243,166,2025-12-26,Tablet
W16257,659,s5313,108,2025-09-29,TV
W16258,479,s6206,123,2025-06-13,Tablet
W16259,1619,s5065,66,2025-12-31,Mobile
W16260,1329,s4877,150,2025-10-16,Laptop
W16261,192,s5651,61,2026-02-21,TV
W16262,282,s2238,40,2025-06-26,TV
W16263,1794,s5940,161,2026-01-12,Mobile
W16264,779,s7525,166,2025-08-31,Laptop
W16265,439,s5267,40,2026-03-08,Tablet
W16266,676,s7958,62,2025-09-29,Laptop
W16267,877,s7161,28,2025-04-14,Laptop
W16268,1031,s7667,132,2026-01-02,Laptop
W16269,1779,s5909,140,2025-12-20,Mobile
W16270,529,s6700,164,2025-11-24,TV
W16271,895,s1260,111,2025-07-15,Tablet
W16272,1637,s6958,180,2025-08-27,Mobile
W16273,1209,s3429,120,2025-06-30,Mobile
W16274,302,s7119,171,2025-04-17,Laptop
W16275,1674,s4943,149,2025-06-01,Laptop
W16276,861,s1100,98,2025-07-24,Laptop
W16277,825,s7440,165,2025-10-24,Laptop
W16278,453,s2061,106,2025-04-12,Tablet
W16279,529,s6586,75,2025-06-20,Laptop
W16280,793,s1942,110,2026-03-05,Laptop
W16281,1847,s3331,21,2025-07-06,TV
W16282,1981,s5448,163,2025-09-23,TV
W16283,370,s6512,46,2025-11-14,Laptop
W16284,643,s387,39,2025-11-02,Tablet
W16285,510,s8210,147,2025-10-08,Laptop
W16286,958,s8635,32,2025-12-08,TV
W16287,514,s1960,113,2025-04-01,TV
W16288,973,s8278,119,2026-02-21,Laptop
W16289,104,s3156,68,2025-09-06,TV
W16290,1265,s2635,101,2025-11-30,Tablet
W16291,106,s831,142,2025-06-03,Laptop
W16292,1551,s1209,43,2025-06-26,TV
W16293,1206,s225,17,2025-03-17,Mobile
W16294,120,s7808,116,2026-02-04,Laptop
W16295,726,s6872,124,2025-12-21,Tablet
W16296,1284,s2418,166,2026-02-03,Laptop
W16297,1493,s4942,179,2025-11-14,TV
W16298,1771,s8455,10,2025-06-12,Tablet
W16299,1465,s5627,122,2025-09-12,Tablet
W16300,1243,s4976,158,2026-01-23,TV
W16301,230,s8454,48,2025-09-30,Laptop
W16302,1621,s8764,82,2025-10-30,Mobile
W16303,253,s8697,135,2025-09-19,Tablet
W16304,1184,s513,10,2026-02-08,Laptop
W16305,1189,s8682,162,2025-05-11,Mobile
W16306,1037,s2154,15,2026-02-20,Laptop
W16307,1673,s5622,117,2025-04-28,Tablet
W16308,1499,s4926,146,2025-12-15,Mobile
W16309,997,s5238,81,2025-04-19,TV
W16310,1234,s7922,172,2025-12-14,Mobile
W16311,362,s5675,86,2025-12-27,Laptop
W16312,132,s7465,73,2025-11-09,Tablet
W16313,851,s6492,57,2026-01-01,TV
W16314,1006,s8372,38,2025-09-29,Laptop
W16315,1537,s5941,124,2025-11-12,Tablet
W16316,844,s1967,16,2025-04-22,TV
W16317,391,s3050,175,2025-10-07,Mobile
W16318,288,s8769,109,2025-07-30,Mobile
W16319,270,s1998,157,2025-04-05,TV
W16320,1408,s7842,53,2025-04-24,Laptop
W16321,1456,s1305,180,2025-07-11,Mobile
W16322,1481,s5577,94,2025-04-28,Mobile
W16323,892,s2381,49,2025-06-30,Tablet
W16324,1581,s1629,165,2025-08-24,Mobile
W16325,91,s104,115,2025-03-10,TV
W16326,1553,s3199,57,2025-07-07,Tablet
W16327,1370,s7618,140,2025-07-20,Tablet
W16328,211,s4305,14,2025-06-01,Mobile
W16329,40,s7337,110,2025-06-21,TV
W16330,105,s5558,24,2025-10-10,Tablet
W16331,428,s3107,100,2026-01-26,TV
W16332,1060,s8299,131,2025-11-20,Laptop
W16333,1976,s8069,103,2025-09-14,Mobile
W16334,820,s8521,10,2025-10-12,Laptop
W16335,876,s6959,99,2025-10-31,TV
W16336,1704,s7899,28,2025-11-26,Mobile
W16337,1041,s1126,68,2025-04-27,Tablet
W16338,896,s2714,74,2025-07-24,Laptop
W16339,117,s5690,18,2025-04-10,TV
W16340,1667,s4687,170,2025-08-04,Tablet
W16341,338,s3773,86,2026-01-18,Mobile
W16342,968,s283,115,2025-08-16,Laptop
W16343,1064,s3357,22,2025-04-01,TV
W16344,803,s8400,107,2025-11-06,TV
W16345,973,s7872,15,2025-08-02,Tablet
W16346,947,s4609,16,2025-09-27,TV
W16347,700,s5174,108,2025-06-29,Mobile
W16348,1916,s5710,111,2025-08-24,Mobile
W16349,1764,s4015,154,2025-07-08,Tablet
W16350,416,s5711,102,2025-08-06,TV
W16351,807,s564,23,2025-05-08,TV
W16352,1758,s1167,104,2025-09-10,Tablet
W16353,1995,s2937,155,2025-11-15,Mobile
W16354,571,s7871,157,2025-10-23,TV
W16355,1174,s7935,120,2026-02-03,Tablet
W16356,286,s184,92,2025-04-17,Mobile
W16357,776,s7094,154,2025-12-15,Tablet
W16358,601,s2466,153,2025-05-30,Laptop
W16359,629,s1038,28,2025-10-01,TV
W16360,1470,s3632,54,2025-06-13,TV
W16361,559,s5911,161,2025-05-06,Laptop
W16362,1160,s1672,144,2025-04-25,Mobile
W16363,1653,s509,34,2025-06-03,TV
W16364,1136,s8069,135,2025-12-11,Laptop
W16365,1179,s170,35,2026-02-15,TV
W16366,1126,s8588,28,2026-02-09,Tablet
W16367,995,s4987,59,2025-09-20,Laptop
W16368,1001,s7874,17,2026-02-27,Tablet
W16369,290,s1673,142,2025-03-15,Laptop
W16370,1475,s1801,28,2025-10-16,Tablet
W16371,1633,s7615,108,2026-02-06,Tablet
W16372,1495,s739,141,2025-12-05,Tablet
W16373,1157,s2532,39,2025-08-03,Mobile
W16374,390,s4834,33,2026-02-19,Tablet
W16375,1268,s7594,57,2025-04-17,Mobile
W16376,1626,s3177,76,2025-09-08,Mobile
W16377,1097,s2529,90,2026-02-19,TV
W16378,177,s4488,44,2026-01-18,Laptop
W16379,373,s7712,121,2026-02-04,Mobile
W16380,266,s3133,48,2026-02-07,Tablet
W16381,951,s5223,49,2026-01-13,Mobile
W16382,859,s7963,43,2026-03-05,Tablet
W16383,1158,s799,165,2026-02-13,Mobile
W16384,1867,s448,67,2025-06-23,Mobile
W16385,493,s6545,105,2025-09-30,Mobile
W16386,1856,s5259,14,2025-09-03,TV
W16387,1224,s5637,78,2025-12-03,Tablet
W16388,1323,s5026,114,2025-08-10,TV
W16389,520,s3018,178,2026-01-01,TV
W16390,1214,s7374,63,2025-12-26,Laptop
W16391,780,s6991,52,2025-05-08,Laptop
W16392,441,s4658,107,2025-07-14,Mobile
W16393,1542,s6021,103,2025-06-15,TV
W16394,45,s6055,136,2025-04-26,TV
W16395,206,s2298,92,2025-07-04,Tablet
W16396,1539,s704,94,2025-10-11,Mobile
W16397,159,s6586,175,2025-11-29,TV
W16398,106,s8672,61,2025-06-26,TV
W16399,232,s2306,38,2025-07-20,Mobile
W16400,1955,s2424,136,2025-10-25,Laptop
W16401,279,s3899,83,2025-06-18,Mobile
W16402,1929,s2731,22,2025-03-29,Laptop
W16403,1262,s4252,168,2025-04-03,Laptop
W16404,1880,s2270,127,2025-06-09,TV
W16405,956,s3887,99,2025-08-26,Tablet
W16406,1030,s1200,119,2025-07-02,Tablet
W16407,830,s2375,96,2025-08-02,Mobile
W16408,412,s3510,179,2025-09-21,Mobile
W16409,1186,s642,125,2025-08-03,Tablet
W16410,1453,s5947,13,2025-09-25,Laptop
W16411,1612,s5569,114,2026-02-13,TV
W16412,1926,s8763,139,2026-01-10,Mobile
W16413,572,s2248,134,2025-08-28,Laptop
W16414,1140,s5001,153,2025-03-28,Mobile
W16415,1458,s6119,153,2025-10-14,Mobile
W16416,1631,s3736,126,2025-11-25,Laptop
W16417,446,s7267,55,2025-09-26,Mobile
W16418,1929,s2591,172,2025-03-10,Laptop
W16419,1696,s5307,120,2026-02-07,Mobile
W16420,631,s8792,133,2025-06-22,TV
W16421,1077,s2464,65,2025-05-03,Laptop
W16422,481,s1672,66,2025-06-10,Mobile
W16423,1672,s4839,35,2025-12-31,TV
W16424,1440,s6386,81,2026-01-22,Mobile
W16425,1289,s3500,174,2025-10-02,Tablet
W16426,1477,s6784,37,2025-05-03,TV
W16427,820,s789,101,2025-11-26,TV
W16428,837,s2709,36,2025-09-03,Laptop
W16429,1848,s1684,103,2025-07-03,TV
W16430,1666,s4655,111,2025-12-20,TV
W16431,294,s7292,16,2025-08-06,Tablet
W16432,342,s1233,161,2025-06-21,Mobile
W16433,1343,s1905,159,2025-03-26,Mobile
W16434,211,s7896,104,2025-12-13,Laptop
W16435,935,s7473,43,2025-03-19,Laptop
W16436,947,s29,87,2025-07-29,Laptop
W16437,83,s8507,131,2025-12-21,Mobile
W16438,1351,s7956,149,2025-07-10,Tablet
W16439,1436,s874,167,2025-06-14,Tablet
W16440,1811,s5714,35,2025-05-20,Laptop
W16441,569,s2605,154,2025-05-22,Mobile
W16442,1964,s65,55,2025-03-26,Laptop
W16443,281,s7355,29,2025-07-26,Laptop
W16444,936,s5989,168,2025-04-26,TV
W16445,1029,s8478,165,2026-03-01,Laptop
W16446,1328,s1308,105,2025-12-22,TV
W16447,611,s3336,63,2025-05-25,TV
W16448,1137,s508,124,2025-12-24,TV
W16449,597,s4060,80,2025-09-27,Laptop
W16450,127,s1319,88,2025-08-16,Tablet
W16451,1845,s5307,45,2025-03-09,Mobile
W16452,1381,s5869,22,2026-02-12,Laptop
W16453,1113,s6007,13,2026-02-27,TV
W16454,729,s6570,178,2025-09-05,Mobile
W16455,797,s1870,20,2025-03-20,Laptop
W16456,448,s7050,109,2025-06-27,TV
W16457,1626,s6838,159,2025-03-31,Tablet
W16458,775,s5261,83,2025-10-23,Tablet
W16459,501,s1569,139,2026-02-26,Laptop
W16460,1648,s4577,34,2025-06-01,Tablet
W16461,488,s7857,91,2025-03-12,Mobile
W16462,228,s4025,21,2025-05-07,TV
W16463,841,s2831,19,2025-07-21,Mobile
W16464,1497,s2179,162,2026-02-08,Tablet
W16465,1732,s1931,24,2025-10-29,Tablet
W16466,1043,s8537,34,2025-05-22,Mobile
W16467,844,s6964,122,2025-04-01,TV
W16468,276,s2089,115,2025-08-26,Laptop
W16469,927,s7039,47,2025-05-18,TV
W16470,1776,s1869,149,2025-09-26,Mobile
W16471,1576,s5069,131,2025-09-16,Tablet
W16472,753,s1573,122,2025-08-01,Tablet
W16473,1786,s6237,30,2025-10-21,Tablet
W16474,1915,s7118,156,2026-02-09,Laptop
W16475,1914,s7148,172,2025-12-24,Tablet
W16476,1268,s1658,177,2025-08-01,TV
W16477,1840,s8772,180,2025-07-11,Tablet
W16478,313,s5197,89,2025-07-08,Laptop
W16479,1631,s3164,105,2025-06-05,TV
W16480,1975,s6378,85,2025-12-02,TV
W16481,153,s3746,45,2025-08-31,Tablet
W16482,1803,s4837,123,2025-09-19,Laptop
W16483,1945,s5137,22,2025-03-27,Tablet
W16484,271,s6650,154,2025-07-04,Laptop
W16485,936,s1805,147,2026-02-21,Tablet
W16486,104,s4289,155,2026-01-28,TV
W16487,1701,s7573,29,2025-05-19,TV
W16488,249,s5382,44,2025-06-21,Mobile
W16489,1733,s8140,141,2026-02-08,TV
W16490,504,s4705,43,2026-01-16,TV
W16491,889,s1628,15,2026-01-08,Mobile
W16492,245,s3553,39,2026-02-27,Laptop
W16493,499,s1500,12,2025-09-01,Tablet
W16494,1313,s6261,104,2025-12-13,Tablet
W16495,1587,s5759,151,2025-09-27,Laptop
W16496,371,s7449,92,2025-07-10,Mobile
W16497,1499,s2830,24,2025-11-12,TV
W16498,1829,s6728,41,2025-03-22,TV
W16499,1009,s569,160,2026-02-27,Mobile
W16500,225,s2624,154,2026-03-03,Mobile
W16501,1529,s3680,171,2025-03-15,Mobile
W16502,475,s5021,26,2025-12-03,Tablet
W16503,991,s2349,32,2026-01-02,Tablet
W16504,149,s7706,26,2025-05-21,Tablet
W16505,810,s3438,151,2025-05-24,TV
W16506,1167,s5204,132,2026-01-08,Mobile
W16507,1925,s491,122,2025-07-25,Tablet
W16508,383,s7115,79,2025-05-28,Laptop
W16509,1199,s1761,118,2025-03-15,Laptop
W16510,1542,s831,120,2025-08-26,Laptop
W16511,1806,s1619,130,2026-02-24,Tablet
W16512,1153,s5753,65,2025-09-19,Tablet
W16513,1328,s8234,97,2025-11-26,Tablet
W16514,4,s4193,100,2025-04-24,Laptop
W16515,1241,s3334,66,2026-02-28,TV
W16516,216,s6235,11,2025-03-19,Tablet
W16517,648,s3506,43,2025-08-11,Laptop
W16518,1606,s4785,28,2025-09-08,Mobile
W16519,1066,s158,66,2025-08-24,TV
W16520,1579,s7446,74,2026-02-04,TV
W16521,503,s3658,69,2025-07-12,Laptop
W16522,709,s3455,110,2025-07-26,Laptop
W16523,1938,s1786,109,2025-12-29,Mobile
W16524,1602,s2626,86,2025-12-27,Mobile
W16525,806,s3510,86,2026-03-08,Mobile
W16526,1482,s1328,160,2026-02-24,Tablet
W16527,671,s6799,68,2025-03-23,Laptop
W16528,827,s7696,63,2025-10-04,Tablet
W16529,415,s3085,97,2026-02-22,Laptop
W16530,268,s7691,169,2025-08-14,Laptop
W16531,1332,s509,12,2025-06-28,TV
W16532,457,s771,16,2025-11-19,Mobile
W16533,770,s8523,102,2025-08-08,Laptop
W16534,1046,s1559,110,2025-06-01,Mobile
W16535,339,s4980,10,2025-07-10,Tablet
W16536,1236,s158,45,2025-04-24,TV
W16537,148,s8715,41,2025-08-06,Tablet
W16538,127,s6762,154,2025-10-02,Tablet
W16539,1595,s10,131,2025-06-16,Mobile
W16540,12,s2406,80,2025-03-09,Mobile
W16541,1041,s7698,68,2025-06-13,TV
W16542,1542,s8686,135,2025-03-19,Mobile
W16543,1507,s620,125,2025-03-12,Laptop
W16544,998,s7707,37,2025-03-18,Mobile
W16545,1058,s3063,81,2025-09-08,Laptop
W16546,1134,s8703,44,2025-10-24,Laptop
W16547,343,s8323,11,2025-09-01,Mobile
W16548,1961,s6545,100,2025-03-17,Laptop
W16549,222,s4562,180,2025-04-26,TV
W16550,334,s2851,153,2025-12-02,Mobile
W16551,745,s5129,111,2025-08-10,TV
W16552,1557,s1944,165,2025-11-16,Mobile
W16553,1446,s1002,79,2026-02-18,Tablet
W16554,706,s197,62,2025-07-22,Mobile
W16555,914,s2503,96,2025-07-11,Laptop
W16556,1123,s496,43,2025-09-10,Tablet
W16557,826,s4122,176,2026-01-19,Mobile
W16558,1442,s4405,20,2025-10-30,Mobile
W16559,1826,s6911,117,2025-07-12,Mobile
W16560,1571,s4328,176,2025-10-17,Laptop
W16561,1259,s3121,140,2025-09-08,Tablet
W16562,241,s8614,45,2026-01-23,Laptop
W16563,1400,s2641,64,2025-05-16,Laptop
W16564,707,s200,54,2025-12-04,Laptop
W16565,1712,s7842,63,2025-05-11,Tablet
W16566,1991,s6838,43,2025-12-05,Mobile
W16567,315,s8423,87,2025-08-06,Tablet
W16568,777,s28,169,2026-03-01,Mobile
W16569,917,s8332,130,2025-09-01,Laptop
W16570,1845,s1083,42,2025-09-17,TV
W16571,496,s4767,32,2026-01-05,Mobile
W16572,1745,s1463,175,2025-09-26,Laptop
W16573,1344,s2468,146,2025-06-10,TV
W16574,287,s8212,33,2025-11-20,Laptop
W16575,1861,s2998,92,2025-09-26,Mobile
W16576,1873,s5592,12,2025-04-21,TV
W16577,1031,s7608,138,2025-05-27,Mobile
W16578,1273,s7530,17,2025-06-09,Mobile
W16579,1008,s6610,136,2025-12-29,Tablet
W16580,717,s619,79,2025-10-16,Laptop
W16581,1987,s3838,55,2025-11-25,Laptop
W16582,1369,s3119,152,2026-03-07,TV
W16583,64,s7816,93,2025-10-30,Laptop
W16584,84,s334,124,2025-09-20,Laptop
W16585,79,s7187,105,2025-05-25,Laptop
W16586,917,s4460,130,2026-03-06,Tablet
W16587,25,s8498,65,2026-03-05,Mobile
W16588,1480,s4595,62,2026-02-06,Mobile
W16589,1000,s57,91,2025-11-15,Laptop
W16590,817,s8696,58,2025-05-21,Tablet
W16591,64,s60,176,2025-08-10,Mobile
W16592,625,s4466,124,2025-08-23,TV
W16593,445,s5266,16,2025-12-26,Laptop
W16594,657,s8550,108,2025-05-03,Mobile
W16595,1484,s1567,107,2025-06-12,Laptop
W16596,1538,s6637,66,2025-03-31,TV
W16597,883,s1190,166,2025-07-07,Laptop
W16598,629,s7138,159,2025-04-14,Mobile
W16599,113,s3922,147,2025-10-12,TV
W16600,1484,s712,74,2025-04-06,Laptop
W16601,99,s5815,106,2025-10-04,TV
W16602,5,s2572,17,2025-03-10,TV
W16603,1134,s6705,167,2025-11-28,Tablet
W16604,1402,s2506,116,2025-05-11,Mobile
W16605,421,s4208,22,2025-12-10,Tablet
W16606,673,s3798,136,2025-06-11,TV
W16607,1597,s5698,95,2025-06-08,Tablet
W16608,1139,s1447,87,2025-06-27,Mobile
W16609,463,s7662,100,2025-04-05,TV
W16610,886,s3145,48,2025-10-13,Tablet
W16611,930,s1478,130,2025-08-09,Tablet
W16612,200,s4942,149,2025-04-11,Mobile
W16613,627,s57,46,2025-11-03,Tablet
W16614,1533,s255,38,2025-12-07,Mobile
W16615,1350,s4828,85,2025-03-12,Mobile
W16616,792,s561,176,2025-10-30,Mobile
W16617,1654,s4605,65,2026-02-27,Laptop
W16618,1039,s4596,100,2025-03-11,Laptop
W16619,222,s2789,124,2025-11-22,TV
W16620,1926,s5737,32,2025-10-01,Mobile
W16621,209,s5253,179,2025-12-05,TV
W16622,1984,s2968,42,2026-02-11,Laptop
W16623,817,s1503,168,2025-04-05,TV
W16624,1155,s2285,140,2025-04-11,Laptop
W16625,472,s5945,151,2025-12-04,Tablet
W16626,1991,s5579,92,2025-06-21,Tablet
W16627,1774,s7197,164,2026-01-26,Mobile
W16628,1829,s3446,58,2025-06-08,Laptop
W16629,1386,s5531,162,2026-02-04,TV
W16630,1058,s7814,12,2025-09-01,Mobile
W16631,1468,s2878,120,2025-12-08,Laptop
W16632,857,s4045,107,2026-01-05,TV
W16633,565,s36,91,2025-05-21,Tablet
W16634,856,s3361,135,2025-10-15,Mobile
W16635,1480,s5038,42,2025-09-18,Mobile
W16636,518,s8288,17,2025-07-01,TV
W16637,1876,s5374,13,2025-10-25,Tablet
W16638,754,s6654,88,2025-07-09,Laptop
W16639,1025,s2921,133,2025-05-31,Tablet
W16640,1875,s8690,92,2025-08-01,Tablet
W16641,284,s7421,41,2025-07-12,TV
W16642,926,s3965,125,2025-10-08,Laptop
W16643,516,s3843,110,2025-03-16,Laptop
W16644,1873,s6939,172,2025-09-03,Mobile
W16645,310,s8293,146,2025-08-15,Laptop
W16646,129,s3385,71,2026-01-13,Laptop
W16647,1689,s6758,21,2025-08-19,Mobile
W16648,472,s7097,135,2025-06-25,Laptop
W16649,486,s3471,150,2025-11-29,Mobile
W16650,1489,s7961,64,2025-09-18,Tablet
